id,category,query1,query2,label
206,咳血,血热月经淋漓半月可以吃断血流片吗,血热月经淋漓半月还能吃断血流片吗,1
207,咳血,血热月经淋漓半月可以吃断血流片吗,断血流片适应症有哪些,0
208,咳血,血热月经淋漓半月可以吃断血流片吗,断血流片是中药还是西药,0
209,咳血,血热月经淋漓半月可以吃断血流片吗,吃断血流片忌口吗,0
210,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝复方鲜竹沥液一次喝多少,1
211,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝复方鲜竹沥液一次喝20ML吗,1
212,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝感冒咳嗽能复方鲜竹沥液吗,0
213,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,复方鲜竹沥液成人一次喝多少毫升,0
214,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,宝宝扁桃体发炎能喝复方鲜竹沥液吗,0
215,咳血,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊对癌症晚期有效吗,1
216,咳血,鸦胆子油软胶囊对癌症晚期有用吗,癌症晚期吃鸦胆子油软胶囊还有用吗,1
217,咳血,鸦胆子油软胶囊对癌症晚期有用吗,感冒患者能用鸦胆子油软胶囊吗,0
218,咳血,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊是治疗什么病的,0
219,咳血,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊副作用大吗,0
220,咳血,肺内膜结核好了还吃补肺丸行吗,肺内膜结核好了还需要继续吃补肺丸吗,1
221,咳血,肺内膜结核好了还吃补肺丸行吗,肺内膜结核痊愈后还继续吃补肺丸吗,1
222,咳血,肺内膜结核好了还吃补肺丸行吗,只要是结核病都能吃补肺丸吗,0
223,咳血,肺内膜结核好了还吃补肺丸行吗,补肺丸主要治那种病,0
224,咳血,肺内膜结核好了还吃补肺丸行吗,肺内膜结核是怎么回事,0
225,咳血,百令胶囊的服用时间是怎么样的呢,百令胶囊的用法用量,1
226,咳血,百令胶囊的服用时间是怎么样的呢,百令胶囊一天吃几次,1
227,咳血,百令胶囊的服用时间是怎么样的呢,百令胶囊可以长期服用吗,0
228,咳血,百令胶囊的服用时间是怎么样的呢,长期服用百令胶囊有什么危害,0
229,咳血,百令胶囊的服用时间是怎么样的呢,百令胶囊禁忌高血压心脏病患者吗,0
230,咳血,服用鹤蟾片有什么不良反应,服用鹤蟾片有哪些不良反应,1
231,咳血,服用鹤蟾片有什么不良反应,服用鹤蟾片有哪些副作用,1
232,咳血,服用鹤蟾片有什么不良反应,鹤蟾片的功效有哪些,0
233,咳血,服用鹤蟾片有什么不良反应,鹤蟾片用于哪些病症,0
234,咳血,服用鹤蟾片有什么不良反应,鹤蟾片是中药还是西药,0
235,咳血,大补阴丸饭前服用还是饭后服用呢,大补阴丸的服用时间是饭前还是餐后,1
236,咳血,大补阴丸饭前服用还是饭后服用呢,大补阴丸应该在餐前还是饭后吃,1
237,咳血,大补阴丸饭前服用还是饭后服用呢,肺结核可以吃大补阴丸吗,0
238,咳血,大补阴丸饭前服用还是饭后服用呢,成人儿童都能服用大补阴丸吗,0
239,咳血,大补阴丸饭前服用还是饭后服用呢,大补阴丸对糖尿病有疗效吗,0
240,咳血,同仁堂二母宁嗽丸的疗效好不好,同仁堂二母宁嗽丸的疗效怎么样,1
241,咳血,同仁堂二母宁嗽丸的疗效好不好,同仁堂二母宁嗽丸的疗效好吗,1
242,咳血,同仁堂二母宁嗽丸的疗效好不好,怀孕的妈妈咳嗽可以吃同仁堂二母宁嗽丸吗,0
243,咳血,同仁堂二母宁嗽丸的疗效好不好,肺炎可以吃同仁堂二母宁嗽丸吗,0
244,咳血,同仁堂二母宁嗽丸的疗效好不好,服用同仁堂二母宁嗽丸有什么注意事项吗,0
245,咳血,大补阴丸多少钱可以买到一盒呢,大补阴丸多少钱一盒,1
246,咳血,大补阴丸多少钱可以买到一盒呢,大补阴丸一盒几块钱,1
247,咳血,大补阴丸多少钱可以买到一盒呢,大补阴丸各大药店有售吗,0
248,咳血,大补阴丸多少钱可以买到一盒呢,糖尿病患者吃大补阴丸的同时还可以吃别的药吗,0
249,咳血,大补阴丸多少钱可以买到一盒呢,吃大补阴丸需要忌吃那种食物吗,0
250,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,徐州云龙区哪里有售雷氏大补阴丸的,1
251,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,在徐州云龙区哪里可以买到雷氏大补阴丸的,1
252,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,雷氏大补阴丸有什么功效与作用,0
253,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,雷氏大补阴丸和大补阴丸的功效作用一样吗,0
254,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,服用雷氏大补阴丸忌辛辣食物吗,0
255,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒对身体有危害吗,1
256,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒对身体有影响吗,1
257,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒是治疗慢性支气管炎的吗,0
258,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒能和牛奶一起喝吗,0
259,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,服用富露施乙酰半胱氨酸颗粒需要忌口吗,0
260,咳血,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片选哪个生产厂家的好呢,1
261,咳血,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片效果好的厂家是哪个,1
262,咳血,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片能治肺结核吗,0
263,咳血,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片是不是中成药,0
264,咳血,银诺克利肺片买哪个厂家生产的好呢,吃银诺克利肺片副作用大吗,0
265,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,立先裸花紫珠胶囊有啥作用效果好吗,1
266,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,立先裸花紫珠胶囊的疗效好吗,1
267,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,什么体质的人群不宜立先裸花紫珠胶囊,0
268,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,立先裸花紫珠胶囊可用于呼吸道和消化道出血吗,0
269,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,急性传染性肝炎可以用立先裸花紫珠胶囊吗,0
270,咳血,葵花胃康灵胶囊哪个牌子比较好,胃康灵胶囊哪个牌子比较好,1
271,咳血,葵花胃康灵胶囊哪个牌子比较好,哪个牌子的胃康灵胶囊好,1
272,咳血,葵花胃康灵胶囊哪个牌子比较好,葵花胃康灵胶囊是专治胃病的药吗,0
273,咳血,葵花胃康灵胶囊哪个牌子比较好,胃溃疡可以用胃康灵胶囊效果怎么样,0
274,咳血,葵花胃康灵胶囊哪个牌子比较好,慢性浅表性胃炎可以服用葵花胃康灵胶囊吗,0
275,咳血,您好益肺清化颗粒是甜的吗,您好益肺清化颗粒甜不甜,1
276,咳血,您好益肺清化颗粒是甜的吗,您好益肺清化颗粒是不是甜的,1
277,咳血,您好益肺清化颗粒是甜的吗,有肺结节可以吃益肺清化颗粒吗,0
278,咳血,您好益肺清化颗粒是甜的吗,益肺清化颗粒有什么作用,0
279,咳血,您好益肺清化颗粒是甜的吗,益肺清化颗粒能缓解肺癌的症状吗,0
280,咳血,服用富露施可能会出现哪些不良反应,服用富露施会导致哪些不良反应呢,1
281,咳血,服用富露施可能会出现哪些不良反应,服用富露施会有哪些副作用,1
282,咳血,服用富露施可能会出现哪些不良反应,哮喘患者禁止服用富露施吗,0
283,咳血,服用富露施可能会出现哪些不良反应,服用富露施可以治疗急性支气管炎吗,0
284,咳血,服用富露施可能会出现哪些不良反应,富露施是一种祛痰药吗,0
285,咳血,消化不良能不能服用百补增力丸,消化不良能吃百补增力丸吗,1
286,咳血,消化不良能不能服用百补增力丸,百补增力丸能治消化不良吗,1
287,咳血,消化不良能不能服用百补增力丸,百补增力丸可治疗腰腿疼痛消化不良吗,0
288,咳血,消化不良能不能服用百补增力丸,百补增力丸是中成药处方药吗,0
289,咳血,消化不良能不能服用百补增力丸,可以长期服用百补增力丸吗,0
290,咳血,你好请问达肺草有哪些作用,你好请问达肺草有哪些功效,1
291,咳血,你好请问达肺草有哪些作用,你好请问达肺草有哪些疗效,1
292,咳血,你好请问达肺草有哪些作用,服用达肺草需要注意什么吗,0
293,咳血,你好请问达肺草有哪些作用,达肺草能和那种药同时服用,0
294,咳血,你好请问达肺草有哪些作用,达肺草治感冒咳嗽吗,0
295,咳血,服用达肺草需要注意什么吗,服用达肺草需要注意哪些事项,1
296,咳血,服用达肺草需要注意什么吗,服用达肺草注意事项有哪些,1
297,咳血,服用达肺草需要注意什么吗,达肺草是纯中药吗,0
298,咳血,服用达肺草需要注意什么吗,服用达肺草有什么不良反应,0
299,咳血,服用达肺草需要注意什么吗,患有肺癌，肺结核的病人都能服用达肺草吗,0
300,咳血,服用达肺草有什么注意事项呢,服用达肺草的注意事项有哪些,1
301,咳血,服用达肺草有什么注意事项呢,服用达肺草应该注意哪些事项,1
302,咳血,服用达肺草有什么注意事项呢,服用达肺草可以治什么病,0
303,咳血,服用达肺草有什么注意事项呢,患有三高的病人能服用达肺草吗,0
304,咳血,服用达肺草有什么注意事项呢,气管炎的患者需要服用达肺草吗,0
305,咳血,请问服用达肺草的不良反应有什么呢,请问服用达肺草的不良反应有哪些呢,1
306,咳血,请问服用达肺草的不良反应有什么呢,请问服用达肺草会导致什么样的副作用 ,1
307,咳血,请问服用达肺草的不良反应有什么呢,哮喘病人可以服用达肺草吗,0
308,咳血,请问服用达肺草的不良反应有什么呢,服用达肺草能吃辛辣油腻的食物吗,0
309,咳血,请问服用达肺草的不良反应有什么呢,肺癌病人可以长期服用达肺草吗,0
310,咳血,请问痰喘服用达肺草的效果怎么样呢,服用达肺草治疗痰喘的效果如何,1
311,咳血,请问痰喘服用达肺草的效果怎么样呢,请问痰喘服用达肺草的效果好吗,1
312,咳血,请问痰喘服用达肺草的效果怎么样呢,咳血能服用达肺草吗,0
313,咳血,请问痰喘服用达肺草的效果怎么样呢,服用达肺草的同时能吃别的药吗,0
314,咳血,请问痰喘服用达肺草的效果怎么样呢,达肺草能治疗肺纤维化吗,0
315,咳血,近期在吃达肺草痰中带血用这个效果好吗,最近吃达肺草这个药，治疗痰中有血效果怎么样,1
316,咳血,近期在吃达肺草痰中带血用这个效果好吗,服用达肺草治疗痰中带血的效果如何,1
317,咳血,近期在吃达肺草痰中带血用这个效果好吗,达肺草治疗慢性支气管炎效果如何,0
318,咳血,近期在吃达肺草痰中带血用这个效果好吗,达肺草痰治疗哮喘效果怎么样,0
319,咳血,近期在吃达肺草痰中带血用这个效果好吗,服用达肺草在饮食上有什么要求吗,0
592,支原体肺炎,小儿支气管肺炎和支原体肺炎有什么区别？,小儿支气管肺炎和支原体肺炎会互相转化吗？,0
378,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,得了支原体肺炎有什么症状？,0
819,支原体肺炎,依托红霉素片不知道一次喝几片,依托红霉素片多少钱在哪买？,0
417,支原体肺炎,肺炎支原体发高烧怎么办,请问支原体感染有什么症状？,0
107,支原体肺炎,小儿支原体肺炎会传染吗？,小儿支原体肺炎有哪些症状？,0
1058,支原体肺炎,肺炎输液期间吃辣椒会影响消炎吗？,宝宝肺炎输液后拉稀怎么办？,0
651,支原体肺炎,恩久平盐酸氨溴索分散片主治什么病,恩久平盐酸氨溴索分散片能治什么病？,1
967,支原体肺炎,儿子是支原体肺炎医生开了博利康尼是吗,小孩支原体肺炎吃博利康尼多久能好？,0
789,支原体肺炎,依托红霉素颗粒我实在是弄不明白怎么吃,依托红霉素颗粒治什么？,0
215,支原体肺炎,宝宝得了支原体肺炎怎么办,宝宝得了支原体肺炎该如何是好？,1
528,支原体肺炎,小儿支原体肺炎能用中医治疗吗？,小儿支原体肺炎是什么病？,0
88,支原体肺炎,支原体肺炎，吃阿奇霉素好使吗,阿奇霉素有副作用吗？,0
696,支原体肺炎,支原体肺炎阿奇霉素扎了7天停药3天又,支原体肺炎阿奇霉素扎了7天停药3天会有什么后果？,1
99,支原体肺炎,得了小儿支原体肺炎会传染给别人吗？,小儿支原体肺炎传播途径有什么？,0
409,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,治疗支原体肺炎的方法有哪些?,0
444,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,儿童支原体肺炎吃什么药好？,0
577,支原体肺炎,小儿支原体肺炎但是不咳嗽，严重吗？,小儿支原体肺炎有什么症状？,0
683,支原体肺炎,口腔感染医生说是厌氧菌所致的怎么办,厌氧菌所致的口腔感染会传染吗？,0
741,支原体肺炎,孕妇有丹毒可以服用克拉霉素分散片吗,孕妇有丹毒，克拉霉素分散片可以服用吗,1
525,支原体肺炎,小儿支原体肺炎能用中医治疗吗？,中医能否医治小儿支原体肺炎？,1
403,支原体肺炎,支原体肺炎要怎么诊断检查,支原体肺炎抽血检查要空腹吗？,0
876,支原体肺炎,请问罗红霉素胶囊牙痛吃了管用吗,牙疼吃罗红霉素可以吗,1
966,支原体肺炎,儿子是支原体肺炎医生开了博利康尼是吗,儿子是支原体肺炎医生开了博利康尼有效果吗？,1
573,支原体肺炎,小儿支原体肺炎传染吗？,小儿支原体肺炎的症状有哪些？,0
453,支原体肺炎,小儿支原体肺炎吃莫西沙星吗？,小儿支原体肺炎常见吗？,0
895,支原体肺炎,罗红霉素和头孢是不是可以消炎的呢,罗红霉素和头孢是不是消炎药呢,1
865,支原体肺炎,罗红霉素长时间吃会有什么副作用吗,罗红霉素长时间服用有什么影响,1
971,支原体肺炎,请问患了支原体肺炎顺尔宁能治疗吗,患了支原体肺炎顺尔宁可否能治疗？,1
358,支原体肺炎,小儿肺炎支原体抗体弱阳性？,儿童肺炎支原体抗体弱阳性严重吗？,0
108,支原体肺炎,小儿支原体肺炎会传染吗？,小儿支原体肺炎有什么注意事项？,0
447,支原体肺炎,5岁宝宝支原体肺炎咳嗽厉害，不发烧,五岁宝宝咳嗽支原体肺炎吃什么药呢？,0
472,支原体肺炎,小儿支原体肺炎怎么样治疗,小儿支原体肺炎严重吗？,0
140,支原体肺炎,小儿支原体肺炎要怎么医治？,怎么治疗小儿支原体肺炎？,1
1000,支原体肺炎,请问顺尔宁有何功效可以治疗支原体肺炎吗,请问顺尔宁有什么作用可以用来治疗支原体肺炎吗？,1
969,支原体肺炎,儿子是支原体肺炎医生开了博利康尼是吗,小孩支原体肺炎吃博利康尼有何副作用？,0
554,支原体肺炎,小儿支原体肺炎的治疗方法有哪些？,小儿支原体肺炎吃什么食物合适？,0
729,支原体肺炎,服用肺力咳胶囊还需要服用消炎药吗,小儿咳嗽有痰，开的蒲地蓝口服液，肺力咳，需不需要再吃什么消炎药？,0
712,支原体肺炎,新生儿可以用红霉素软膏吗,成年人怎么用红霉素软膏,0
346,支原体肺炎,小孩支原体肺炎会传染吗,小孩支原体肺炎会不会传染？,1
795,支原体肺炎,罗红霉素对牙龈炎有用吗,牙龈炎吃罗红霉素可以吗,1
352,支原体肺炎,得支原体肺炎怎么办啊？,支原体肺炎是什么？,0
120,支原体肺炎,小儿支原体肺炎会反复发作吗？,小儿支原体肺炎会不会反复发作？,1
911,支原体肺炎,克拉霉素片克拉仙的成分和功效是什么,克拉霉素克拉霉素的成分功效分别有哪些,1
136,支原体肺炎,得了小儿支原体肺炎应该注意什么？,小儿支原体肺炎有什么需要注意的？,1
875,支原体肺炎,请问罗红霉素胶囊牙痛吃了管用吗,牙疼吃罗红霉素有用吗,1
458,支原体肺炎,小儿支原体肺炎的治疗方法及治疗周期,小儿支原体肺炎有什么症状呢？,0
1092,支原体肺炎,小儿支气管支原体肺炎打针后还发烧是怎么了,小儿支气管支原体肺炎能吃水果吗？,0
886,支原体肺炎,罗红霉素颗粒主要治什么啊适合三岁小孩吗,罗红霉素颗粒是不是不太适合小孩，治疗什么病呢,1
1002,支原体肺炎,请问顺尔宁有何功效可以治疗支原体肺炎吗,请问顺尔宁治疗支原体肺炎有没有不良后果？,0
625,支原体肺炎,支原体肺炎治疗注射什么药？,支原体肺炎治疗能注射哪些药？,1
330,支原体肺炎,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性是什么引起的？,1
146,支原体肺炎,四环素片服用一般不超过多长时间,服用四环素片不能超过多久？,1
808,支原体肺炎,支原体衣原体尿道炎用罗红霉素怎么样,支原体衣原体尿道炎吃什么药呢,0
1091,支原体肺炎,小儿支气管支原体肺炎打针后还发烧是怎么了,为什么小儿支气管支原体肺炎打针后还发烧？,1
1047,支原体肺炎,支原体肺炎，好了以后脸和耳朵红是怎么了？,支原体肺炎有后遗症吗？,0
118,支原体肺炎,小儿支原体肺炎弱阳性严重吗？,小儿支原体肺炎弱阳性怎么治？,0
987,支原体肺炎,患有支原体肺炎现在反复发作咳嗽严重怎么办,患有支原体肺炎有哪些症状？,0
569,支原体肺炎,小儿支原体肺炎的护理是怎么样的？,小儿支原体肺炎有哪些病症？,0
499,支原体肺炎,如何缓解小儿支原体肺炎引起的咳嗽？,如何治疗小儿支原体肺炎？,0
331,支原体肺炎,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性是什么原因导致的？,1
132,支原体肺炎,阿奇霉素治疗小儿支原体肺炎好吗？,阿奇霉素有什么副作用？,0
995,支原体肺炎,异丙托溴铵气雾剂小孩支原体肺炎能不能用,异丙托溴铵气雾剂小孩支原体肺炎能否使用？,1
364,支原体肺炎,小儿支原体肺炎治愈后的咳嗽,小孩支原体肺炎咳嗽可以吃鸽子吗？,0
744,支原体肺炎,孕妇有丹毒可以服用克拉霉素分散片吗,孕妇怎么吃克拉霉素分散片,0
522,支原体肺炎,宝宝是否得了新生儿支原体肺炎？,婴儿支原体肺炎的症状有哪些？,0
379,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,支原体肺炎能治好吗？,0
936,支原体肺炎,硬脂酸红霉素颗粒平台有出售吗,硬脂酸红霉素颗粒平台有卖的没有？,1
599,支原体肺炎,小儿推拿对支原体肺炎有帮助吗？,小儿支原体肺炎有什么症状？,0
373,支原体肺炎,小孩得了支原体肺炎用什么药治最好？,小孩支原体肺炎严重吗？,0
873,支原体肺炎,你好孩子4岁咳嗽可以吃罗红霉素吗,咳嗽要吃罗红霉素吗,0
446,支原体肺炎,5岁宝宝支原体肺炎咳嗽厉害，不发烧,5岁宝宝支原体肺炎咳嗽厉害，不发烧如何是好？,1
185,支原体肺炎,我儿子气管炎吃罗红霉素可以吗,我儿子昨天就患有气管炎吃罗红霉素这个药治疗管用吗,1
508,支原体肺炎,婴幼儿支原体肺炎感染能治好吗,宝宝支原体肺炎感染有什么方法治疗？,0
82,支原体肺炎,支原体肺炎阳性吃什么药好,支原体肺炎阳性是什么意思？,0
704,支原体肺炎,克拉霉素胶囊有什么作用适应症是什么呢,克拉霉素胶囊适合什么人群服用？,0
773,支原体肺炎,咨询罗红霉素片的作用和副作用,罗红霉素是什么药,0
60,支原体肺炎,儿童支原体肺炎怎么治疗,孩子得了支原体肺炎要怎么治疗？,1
511,支原体肺炎,什么是支原体小儿肺炎？,支原体小儿肺炎是什么意思？,1
677,支原体肺炎,有什么药可以预防小儿支原体肺炎复发吗,小儿支原体肺炎如何预防？,0
834,支原体肺炎,请问怀孕期间可以服用罗红霉素吗,请问怀孕期间可以吃消炎药吗？,0
1025,支原体肺炎,请问顺尔宁是用于什么疾病的,请问顺尔宁能治什么疾病？,1
814,支原体肺炎,你好我想咨询下利君沙颗粒怎么样,我想问利君沙颗粒是什么呢,0
775,支原体肺炎,红霉素能治烫伤吗是有什么治疗的药用吗,红霉素软膏能治烫伤吗,1
160,支原体肺炎,盐酸多西环素胶囊可以治疗梅毒吗,梅毒可以用盐酸多西环素这个药治好吗,1
899,支原体肺炎,罗红霉素和头孢是不是可以消炎的呢,头孢和罗红霉素颗粒小孩纸不是不适合吃,0
629,支原体肺炎,支原体肺炎治疗注射什么药？,怎么诊断检查支原体肺炎？,0
882,支原体肺炎,琥乙红霉素片是消炎药吗,琥乙红霉素片是抗生素吗,0
692,支原体肺炎,扁桃体老是反复每次掉几瓶药水怎么好,扁桃体老是反复是为什么？,0
61,支原体肺炎,儿童支原体肺炎怎么治疗,儿童支原体肺炎该如何治疗？,1
404,支原体肺炎,支原体肺炎要怎么诊断检查,如何看支原体肺炎检查报告？,0
603,支原体肺炎,小儿支原体肺炎治疗方法有哪些？,小儿肺炎支原体肺炎有没有后遗症?,0
1010,支原体肺炎,支原体肺炎感染，可以不打吊瓶嘛？,支原体肺炎感染，不打吊瓶可以吗？,1
593,支原体肺炎,小儿支气管肺炎和支原体肺炎有什么区别？,小儿支气管肺炎有什么症状？,0
710,支原体肺炎,新生儿可以用红霉素软膏吗,刚出生的小孩可以用红霉素软膏吗,1
441,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,治疗儿童支原体肺炎阿奇霉素要吃几个疗程药？,1
779,支原体肺炎,红霉素能治烫伤吗是有什么治疗的药用吗,红霉素的效果怎么样,0
877,支原体肺炎,请问罗红霉素胶囊牙痛吃了管用吗,牙痛吃罗红霉素吃多了，现在出现肚子痛,0
357,支原体肺炎,小儿肺炎支原体抗体弱阳性？,肺炎支原体弱阳性怎么治疗？,0
601,支原体肺炎,小儿支原体肺炎治疗方法有哪些？,小儿支原体肺炎有什么治疗方案?,1
1036,支原体肺炎,成年人会得支原体肺炎吗？,成年人是否会患上支原体肺炎吗？,1
460,支原体肺炎,孩子支原体肺炎治好以后会复发吗,小孩得支原体肺炎好了会复发吗？,1
506,支原体肺炎,婴幼儿支原体肺炎感染能治好吗,宝宝肺炎支原体感染可以治好吗？,1
410,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎的症状有哪些？,1
479,支原体肺炎,太儿欣罗红霉素干混悬剂怎么吃,罗红霉素对小孩眼睛有刺激吗？,0
324,支原体肺炎,小儿肺炎支原体肺炎有后遗症吗,小儿支原体肺炎好治不？,0
350,支原体肺炎,得支原体肺炎怎么办啊？,得支原体肺炎如何是好？,1
1046,支原体肺炎,支原体肺炎，好了以后脸和耳朵红是怎么了？,支原体肺炎，好了以后脸和耳朵红是怎么回事？,1
842,支原体肺炎,反复发高烧基于这样的情况越想越担心,反复发烧是什么意思,0
524,支原体肺炎,宝宝是否得了新生儿支原体肺炎？,宝宝得了肺炎，为什么要查衣原体和支原体？,0
638,支原体肺炎,服用罗红霉素会有什么不良反应,出现不良反应需要停药吗？,0
96,支原体肺炎,得了小儿支原体肺炎会传染给别人吗？,得了小儿支原体肺炎能否传染给别人？,1
121,支原体肺炎,小儿支原体肺炎会反复发作吗？,小儿支原体肺炎是不是经常复发？,1
991,支原体肺炎,请问顺尔宁治支原体衣原体肺炎吗有效果吗,请问顺尔宁可以治支原体衣原体肺炎吗会有效果吗？,1
908,支原体肺炎,请问感冒嗓子疼可以吃利君沙吗,头孢还是利君沙哪个好,0
353,支原体肺炎,得支原体肺炎怎么办啊？,支原体肺炎怎么诊断？,0
224,支原体肺炎,我的一个女儿患了支原体肺炎刚出生怎么办,小儿支原体肺炎是什么症状？,0
464,支原体肺炎,孩子支原体肺炎治好以后会复发吗,孩子支原体肺炎好了后如何增加营养？,0
783,支原体肺炎,你好我家孩子嗓子发炎吃利君沙管用吗,我家小孩嗓子发炎吃什么药,0
388,支原体肺炎,支原体肺炎的症状及治疗方法是什么,肺炎支原体培养及药敏的检验单怎么看？,0
1068,支原体肺炎,支原体肺炎恢复期传染吗,支原体感染肺炎好治疗吗？,0
532,支原体肺炎,造成小儿支原体肺炎的原因有哪些？,小儿支原体肺炎能否自愈？,0
667,支原体肺炎,扁桃体炎能吃克拉霉素分散片吗,克拉霉素分散片有什么注意事项吗？,0
857,支原体肺炎,永喜盐酸多西环素肠溶胶囊最多吃多久呢,盐酸多西环素肠溶胶囊怎么样,0
336,支原体肺炎,支原体肺炎症状有哪些？,支原体肺炎表现有哪些？,1
765,支原体肺炎,哪些疾病适合吃克拉霉素胶囊,克拉霉素胶囊治疗什么病,1
735,支原体肺炎,扁桃体经常反复请问还需要补充什么吗,扁桃体炎复发要补充什么呢,1
154,支原体肺炎,红霉素肠溶片能治好尿道炎吗,红霉素肠溶片需要注意什么？,0
392,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染多久能好？,0
178,支原体肺炎,依托红霉素颗粒主治什么病,依托红霉素颗粒怎么吃,0
1065,支原体肺炎,支原体肺炎恢复期传染吗,支原体肺炎恢复期会传染吗？,1
485,支原体肺炎,小儿支原体肺炎咳嗽吃什么药好,小儿支原体肺炎咳嗽该吃什么药？,1
501,支原体肺炎,支原体肺炎一定会得哮喘吗,支原体肺炎会引发哮喘吗？,1
459,支原体肺炎,小儿支原体肺炎的治疗方法及治疗周期,小儿支原体肺炎传染吗？,0
985,支原体肺炎,患有支原体肺炎现在反复发作咳嗽严重怎么办,患有支原体肺炎现在反复发作咳嗽严重如何是好？,1
209,支原体肺炎,支原体肺炎刺激性咳反复发作可以用什么药,支原体肺炎刺激性咳反复发作能根治吗？,0
889,支原体肺炎,罗红霉素颗粒主要治什么啊适合三岁小孩吗,三岁小孩适合吃什么药,0
958,支原体肺炎,阿奇霉素干混悬剂治疗小儿支原体肺炎有效果吗？,阿奇霉素干混悬剂治疗小儿支原体肺炎用法用量是什么？,0
461,支原体肺炎,孩子支原体肺炎治好以后会复发吗,小孩得支原体肺炎治愈后还复发吗？,1
